datetime,consumption_kWh,hour,day_of_week,month,temp_celsius,humidity,is_holiday,is_weekend,is_business_hours,is_peak_hours,temp_hot,consumption_lag_24h,consumption_lag_168h
2016-12-18 20:00:00,32529000.0,20,6,12,9.54600000000005,83.4,0,1,0,1,0,32139000.0,29484000.0
2016-12-18 21:00:00,31290000.0,21,6,12,9.066000000000031,85.0,0,1,0,1,0,30423000.0,28211000.0
2016-12-18 22:00:00,28918000.0,22,6,12,8.788000000000011,83.2,0,1,0,0,0,28390000.0,26408000.0
2016-12-18 23:00:00,26213000.0,23,6,12,8.307999999999993,86.2,0,1,0,0,0,25996000.0,24929000.0
2016-12-19 00:00:00,24143000.0,0,0,12,7.03000000000003,86.5,0,0,0,0,0,23974000.0,23127000.0
2016-12-19 01:00:00,23005000.0,1,0,12,6.305000000000007,90.16666666666667,0,0,0,0,0,22487000.0,22055000.0
2016-12-19 02:00:00,22404000.0,2,0,12,7.084000000000003,90.0,0,0,0,0,0,21691000.0,21716000.0
2016-12-19 03:00:00,22479000.0,3,0,12,6.138333333333378,89.66666666666667,0,0,0,0,0,21213000.0,21803000.0
2016-12-19 04:00:00,23089000.0,4,0,12,6.850000000000023,88.6,0,0,0,0,0,21174000.0,22638000.0
2016-12-19 05:00:00,26029000.0,5,0,12,6.898000000000025,87.0,0,0,0,0,0,21728000.0,25678000.0
2016-12-19 06:00:00,30994000.0,6,0,12,6.903999999999996,87.0,0,0,0,0,0,22501000.0,30607000.0
2016-12-19 07:00:00,34523000.0,7,0,12,7.0020000000000095,88.4,0,0,0,0,0,23383000.0,33691000.0
2016-12-19 08:00:00,35861000.0,8,0,12,6.956000000000017,83.6,0,0,0,0,0,25478000.0,34543000.0
2016-12-19 09:00:00,36660000.0,9,0,12,7.442000000000007,83.8,0,0,1,0,0,27931000.0,34753000.0
2016-12-19 10:00:00,36635000.0,10,0,12,8.560000000000002,79.2,0,0,1,0,0,28944000.0,34522000.0
2016-12-19 11:00:00,36446000.0,11,0,12,9.504000000000019,74.0,0,0,1,0,0,29075000.0,33763000.0
2016-12-19 12:00:00,36469000.0,12,0,12,10.25,70.8,0,0,1,0,0,29471000.0,33501000.0
2016-12-19 13:00:00,35523000.0,13,0,12,11.080000000000041,71.0,0,0,1,0,0,29443000.0,32515000.0
2016-12-19 14:00:00,35023000.0,14,0,12,11.420000000000016,70.0,0,0,1,0,0,28229000.0,32197000.0
2016-12-19 15:00:00,35153000.0,15,0,12,11.338000000000022,77.4,0,0,1,0,0,27485000.0,32332000.0
2016-12-19 16:00:00,35883000.0,16,0,12,10.954000000000008,75.2,0,0,1,0,0,27965000.0,33167000.0
2016-12-19 17:00:00,37505000.0,17,0,12,10.754000000000019,72.2,0,0,1,1,0,30397000.0,35325000.0
2016-12-19 18:00:00,37749000.0,18,0,12,10.018000000000029,80.2,0,0,0,1,0,31435000.0,36178000.0
2016-12-19 19:00:00,37697000.0,19,0,12,9.52800000000002,80.6,0,0,0,1,0,32441000.0,36271000.0
2016-12-19 20:00:00,36734000.0,20,0,12,9.27800000000002,85.2,0,0,0,1,0,32529000.0,35471000.0
2016-12-19 21:00:00,34068000.0,21,0,12,8.310000000000002,81.2,0,0,0,1,0,31290000.0,32745000.0
2016-12-19 22:00:00,30621000.0,22,0,12,8.536000000000001,82.2,0,0,0,0,0,28918000.0,29600000.0
2016-12-19 23:00:00,28068000.0,23,0,12,8.711666666666702,80.16666666666667,0,0,0,0,0,26213000.0,27313000.0
2016-12-20 00:00:00,25800000.0,0,1,12,7.930000000000064,84.8,0,0,0,0,0,24143000.0,25210000.0
2016-12-20 01:00:00,24405000.0,1,1,12,7.470000000000027,82.4,0,0,0,0,0,23005000.0,24026000.0
2016-12-20 02:00:00,23822000.0,2,1,12,7.298000000000002,83.0,0,0,0,0,0,22404000.0,23486000.0
2016-12-20 03:00:00,23605000.0,3,1,12,7.060000000000002,87.2,0,0,0,0,0,22479000.0,23524000.0
2016-12-20 04:00:00,24338000.0,4,1,12,7.310000000000002,83.2,0,0,0,0,0,23089000.0,24266000.0
2016-12-20 05:00:00,26918000.0,5,1,12,7.358000000000004,79.2,0,0,0,0,0,26029000.0,26741000.0
2016-12-20 06:00:00,31609000.0,6,1,12,7.533999999999992,80.6,0,0,0,0,0,30994000.0,31612000.0
2016-12-20 07:00:00,34613000.0,7,1,12,7.515714285714296,88.0,0,0,0,0,0,34523000.0,34426000.0
2016-12-20 08:00:00,35888000.0,8,1,12,7.161428571428587,88.57142857142857,0,0,0,0,0,35861000.0,35301000.0
2016-12-20 09:00:00,36408000.0,9,1,12,7.683999999999969,82.2,0,0,1,0,0,36660000.0,35388000.0
2016-12-20 10:00:00,36104000.0,10,1,12,9.54600000000005,78.2,0,0,1,0,0,36635000.0,35151000.0
2016-12-20 11:00:00,35720000.0,11,1,12,10.656000000000006,78.2,0,0,1,0,0,36446000.0,34703000.0
2016-12-20 12:00:00,35394000.0,12,1,12,11.58400000000006,72.4,0,0,1,0,0,36469000.0,34406000.0
2016-12-20 13:00:00,34368000.0,13,1,12,12.112000000000023,68.4,0,0,1,0,0,35523000.0,33447000.0
2016-12-20 14:00:00,33914000.0,14,1,12,12.968000000000018,60.4,0,0,1,0,0,35023000.0,33087000.0
2016-12-20 15:00:00,33856000.0,15,1,12,13.189999999999998,62.6,0,0,1,0,0,35153000.0,33214000.0
2016-12-20 16:00:00,34817000.0,16,1,12,12.602000000000032,66.2,0,0,1,0,0,35883000.0,34307000.0
2016-12-20 17:00:00,36739000.0,17,1,12,11.596000000000004,74.2,0,0,1,1,0,37505000.0,36533000.0
2016-12-20 18:00:00,37242000.0,18,1,12,10.316000000000031,76.2,0,0,0,1,0,37749000.0,36954000.0
2016-12-20 19:00:00,37440000.0,19,1,12,9.76600000000002,79.8,0,0,0,1,0,37697000.0,37127000.0
2016-12-20 20:00:00,36712000.0,20,1,12,9.185999999999979,83.8,0,0,0,1,0,36734000.0,36210000.0
2016-12-20 21:00:00,34113000.0,21,1,12,8.688000000000045,87.2,0,0,0,1,0,34068000.0,33462000.0
2016-12-20 22:00:00,30890000.0,22,1,12,8.574000000000012,87.2,0,0,0,0,0,30621000.0,29984000.0
2016-12-20 23:00:00,28076000.0,23,1,12,8.208000000000027,85.2,0,0,0,0,0,28068000.0,27890000.0
2016-12-21 00:00:00,25678000.0,0,2,12,7.72199999999998,86.2,0,0,0,0,0,25800000.0,25918000.0
2016-12-21 01:00:00,24346000.0,1,2,12,7.708000000000027,84.0,0,0,0,0,0,24405000.0,24523000.0
2016-12-21 02:00:00,23808000.0,2,2,12,7.632857142857176,88.57142857142857,0,0,0,0,0,23822000.0,23851000.0
2016-12-21 03:00:00,23615000.0,3,2,12,7.071666666666658,91.16666666666667,0,0,0,0,0,23605000.0,23665000.0
2016-12-21 04:00:00,24361000.0,4,2,12,6.696000000000026,91.2,0,0,0,0,0,24338000.0,24408000.0
2016-12-21 05:00:00,26760000.0,5,2,12,6.480000000000018,90.0,0,0,0,0,0,26918000.0,27066000.0
2016-12-21 06:00:00,31516000.0,6,2,12,6.514999999999986,90.5,0,0,0,0,0,31609000.0,31949000.0
2016-12-21 07:00:00,34752000.0,7,2,12,6.814999999999998,90.5,0,0,0,0,0,34613000.0,34471000.0
2016-12-21 08:00:00,35620000.0,8,2,12,7.118333333333339,93.33333333333333,0,0,0,0,0,35888000.0,35130000.0
2016-12-21 09:00:00,35877000.0,9,2,12,8.400000000000034,89.16666666666667,0,0,1,0,0,36408000.0,35456000.0
2016-12-21 10:00:00,35544000.0,10,2,12,10.300000000000011,78.66666666666667,0,0,1,0,0,36104000.0,35300000.0
2016-12-21 11:00:00,34991000.0,11,2,12,11.955000000000041,72.33333333333333,0,0,1,0,0,35720000.0,35080000.0
2016-12-21 12:00:00,34681000.0,12,2,12,13.208000000000027,64.0,0,0,1,0,0,35394000.0,34849000.0
2016-12-21 13:00:00,33687000.0,13,2,12,13.996000000000038,59.4,0,0,1,0,0,34368000.0,34106000.0
2016-12-21 14:00:00,33314000.0,14,2,12,14.271999999999991,58.0,0,0,1,0,0,33914000.0,33862000.0
2016-12-21 15:00:00,33281000.0,15,2,12,14.612000000000023,59.2,0,0,1,0,0,33856000.0,33937000.0
2016-12-21 16:00:00,34041000.0,16,2,12,14.617999999999995,61.4,0,0,1,0,0,34817000.0,34909000.0
2016-12-21 17:00:00,36060000.0,17,2,12,13.344000000000051,68.6,0,0,1,1,0,36739000.0,36629000.0
2016-12-21 18:00:00,36387000.0,18,2,12,11.548000000000002,75.8,0,0,0,1,0,37242000.0,37006000.0
2016-12-21 19:00:00,36664000.0,19,2,12,10.814000000000021,78.8,0,0,0,1,0,37440000.0,37085000.0
2016-12-21 20:00:00,36214000.0,20,2,12,9.951999999999998,82.6,0,0,0,1,0,36712000.0,36273000.0
2016-12-21 21:00:00,33863000.0,21,2,12,9.615999999999985,83.6,0,0,0,1,0,34113000.0,33428000.0
2016-12-21 22:00:00,30668000.0,22,2,12,9.062000000000012,84.6,0,0,0,0,0,30890000.0,30117000.0
2016-12-21 23:00:00,28092000.0,23,2,12,8.84499999999997,87.66666666666667,0,0,0,0,0,28076000.0,27758000.0
2016-12-22 00:00:00,25604000.0,0,3,12,8.141666666666708,89.33333333333333,0,0,0,0,0,25678000.0,25649000.0
2016-12-22 01:00:00,24131000.0,1,3,12,7.670000000000016,88.4,0,0,0,0,0,24346000.0,24391000.0
2016-12-22 02:00:00,23524000.0,2,3,12,6.742000000000019,90.2,0,0,0,0,0,23808000.0,23736000.0
2016-12-22 03:00:00,23374000.0,3,3,12,7.135999999999967,89.8,0,0,0,0,0,23615000.0,23728000.0
2016-12-22 04:00:00,23915000.0,4,3,12,6.509999999999991,92.2,0,0,0,0,0,24361000.0,24367000.0
2016-12-22 05:00:00,26454000.0,5,3,12,7.008333333333383,93.5,0,0,0,0,0,26760000.0,26803000.0
2016-12-22 06:00:00,30856000.0,6,3,12,6.943333333333328,94.5,0,0,0,0,0,31516000.0,31687000.0
2016-12-22 07:00:00,34078000.0,7,3,12,6.933333333333337,93.33333333333333,0,0,0,0,0,34752000.0,34413000.0
2016-12-22 08:00:00,35135000.0,8,3,12,6.8040000000000305,92.4,0,0,0,0,0,35620000.0,35222000.0
2016-12-22 09:00:00,35398000.0,9,3,12,8.210000000000036,91.0,0,0,1,0,0,35877000.0,35670000.0
2016-12-22 10:00:00,34899000.0,10,3,12,10.298333333333346,81.66666666666667,0,0,1,0,0,35544000.0,35694000.0
2016-12-22 11:00:00,34327000.0,11,3,12,11.846666666666692,74.33333333333333,0,0,1,0,0,34991000.0,35656000.0
2016-12-22 12:00:00,33851000.0,12,3,12,13.390000000000043,68.83333333333333,0,0,1,0,0,34681000.0,35481000.0
2016-12-22 13:00:00,32728000.0,13,3,12,15.092000000000041,61.4,0,0,1,0,0,33687000.0,34494000.0
2016-12-22 14:00:00,32298000.0,14,3,12,15.77800000000002,56.4,0,0,1,0,0,33314000.0,34124000.0
2016-12-22 15:00:00,32327000.0,15,3,12,15.271999999999991,59.0,0,0,1,0,0,33281000.0,34239000.0
2016-12-22 16:00:00,33209000.0,16,3,12,15.102000000000032,59.2,0,0,1,0,0,34041000.0,35344000.0
2016-12-22 17:00:00,35337000.0,17,3,12,14.180000000000064,62.8,0,0,1,1,0,36060000.0,36804000.0
2016-12-22 18:00:00,35700000.0,18,3,12,12.829999999999984,69.8,0,0,0,1,0,36387000.0,37104000.0
2016-12-22 19:00:00,35647000.0,19,3,12,11.97199999999998,73.6,0,0,0,1,0,36664000.0,37105000.0
2016-12-22 20:00:00,35038000.0,20,3,12,11.052000000000021,80.6,0,0,0,1,0,36214000.0,36203000.0
2016-12-22 21:00:00,32931000.0,21,3,12,9.970000000000027,86.0,0,0,0,1,0,33863000.0,33464000.0
2016-12-22 22:00:00,29986000.0,22,3,12,9.29333333333335,84.83333333333333,0,0,0,0,0,30668000.0,30232000.0
2016-12-22 23:00:00,27231000.0,23,3,12,9.050000000000011,90.0,0,0,0,0,0,28092000.0,27953000.0
2016-12-23 00:00:00,24975000.0,0,4,12,8.498333333333335,93.16666666666667,0,0,0,0,0,25604000.0,25760000.0
2016-12-23 01:00:00,23496000.0,1,4,12,8.211666666666702,95.5,0,0,0,0,0,24131000.0,24501000.0
2016-12-23 02:00:00,22776000.0,2,4,12,8.018333333333374,93.16666666666667,0,0,0,0,0,23524000.0,23854000.0
2016-12-23 03:00:00,22500000.0,3,4,12,7.691666666666663,97.66666666666667,0,0,0,0,0,23374000.0,23701000.0
2016-12-23 04:00:00,22996000.0,4,4,12,7.377999999999986,90.6,0,0,0,0,0,23915000.0,24286000.0
2016-12-23 05:00:00,25181000.0,5,4,12,7.28000000000003,93.2,0,0,0,0,0,26454000.0,26779000.0
2016-12-23 06:00:00,28874000.0,6,4,12,7.04200000000003,95.8,0,0,0,0,0,30856000.0,31491000.0
2016-12-23 07:00:00,31898000.0,7,4,12,6.956000000000017,97.2,0,0,0,0,0,34078000.0,34333000.0
2016-12-23 08:00:00,33735000.0,8,4,12,7.302000000000021,92.0,0,0,0,0,0,35135000.0,35514000.0
2016-12-23 09:00:00,34240000.0,9,4,12,8.331999999999994,94.6,0,0,1,0,0,35398000.0,36048000.0
2016-12-23 10:00:00,33709000.0,10,4,12,10.451999999999998,80.6,0,0,1,0,0,34899000.0,36021000.0
2016-12-23 11:00:00,32899000.0,11,4,12,12.938000000000045,71.6,0,0,1,0,0,34327000.0,35726000.0
2016-12-23 12:00:00,32381000.0,12,4,12,14.382000000000005,68.4,0,0,1,0,0,33851000.0,35766000.0
2016-12-23 13:00:00,31138000.0,13,4,12,15.403999999999996,63.2,0,0,1,0,0,32728000.0,34601000.0
2016-12-23 14:00:00,30285000.0,14,4,12,16.22800000000001,59.6,0,0,1,0,0,32298000.0,34066000.0
2016-12-23 15:00:00,30102000.0,15,4,12,16.51400000000001,58.6,0,0,1,0,0,32327000.0,34026000.0
2016-12-23 16:00:00,30766000.0,16,4,12,15.920000000000016,61.0,0,0,1,0,0,33209000.0,34708000.0
2016-12-23 17:00:00,32985000.0,17,4,12,14.372000000000014,70.0,0,0,1,1,0,35337000.0,36101000.0
2016-12-23 18:00:00,33432000.0,18,4,12,12.564000000000021,78.4,0,0,0,1,0,35700000.0,35951000.0
2016-12-23 19:00:00,33369000.0,19,4,12,11.427999999999997,86.0,0,0,0,1,0,35647000.0,35756000.0
2016-12-23 20:00:00,32678000.0,20,4,12,10.602000000000032,84.8,0,0,0,1,0,35038000.0,34757000.0
2016-12-23 21:00:00,30819000.0,21,4,12,9.838000000000022,90.6,0,0,0,1,0,32931000.0,32493000.0
2016-12-23 22:00:00,28420000.0,22,4,12,9.139999999999986,94.4,0,0,0,0,0,29986000.0,29913000.0
2016-12-23 23:00:00,25917000.0,23,4,12,8.930000000000007,94.16666666666667,0,0,0,0,0,27231000.0,27844000.0
2016-12-24 00:00:00,23687000.0,0,5,12,8.583333333333314,96.66666666666667,0,1,0,0,0,24975000.0,25651000.0
2016-12-24 01:00:00,22110000.0,1,5,12,7.954000000000008,95.8,0,1,0,0,0,23496000.0,24049000.0
2016-12-24 02:00:00,21269000.0,2,5,12,7.883333333333326,97.66666666666667,0,1,0,0,0,22776000.0,23288000.0
2016-12-24 03:00:00,20773000.0,3,5,12,7.833333333333371,97.66666666666667,0,1,0,0,0,22500000.0,22861000.0
2016-12-24 04:00:00,20698000.0,4,5,12,7.256000000000029,94.6,0,1,0,0,0,22996000.0,22784000.0
2016-12-24 05:00:00,21166000.0,5,5,12,6.942000000000007,95.8,0,1,0,0,0,25181000.0,23343000.0
2016-12-24 06:00:00,22453000.0,6,5,12,6.600000000000023,97.6,0,1,0,0,0,28874000.0,24859000.0
2016-12-24 07:00:00,23980000.0,7,5,12,6.980000000000018,96.4,0,1,0,0,0,31898000.0,26515000.0
2016-12-24 08:00:00,26541000.0,8,5,12,7.096000000000004,94.8,0,1,0,0,0,33735000.0,28973000.0
2016-12-24 09:00:00,28371000.0,9,5,12,8.110000000000014,96.0,0,1,1,0,0,34240000.0,30963000.0
2016-12-24 10:00:00,28470000.0,10,5,12,10.412000000000035,84.8,0,1,1,0,0,33709000.0,31506000.0
2016-12-24 11:00:00,27822000.0,11,5,12,12.352000000000032,75.4,0,1,1,0,0,32899000.0,31168000.0
2016-12-24 12:00:00,27520000.0,12,5,12,13.984000000000037,71.4,0,1,1,0,0,32381000.0,31170000.0
2016-12-24 13:00:00,26986000.0,13,5,12,15.231999999999971,65.2,0,1,1,0,0,31138000.0,30649000.0
2016-12-24 14:00:00,26131000.0,14,5,12,15.831999999999994,58.6,0,1,1,0,0,30285000.0,29386000.0
2016-12-24 15:00:00,25856000.0,15,5,12,16.0,60.0,0,1,1,0,0,30102000.0,28740000.0
2016-12-24 16:00:00,26502000.0,16,5,12,15.927999999999997,58.0,0,1,1,0,0,30766000.0,29320000.0
2016-12-24 17:00:00,29464000.0,17,5,12,14.942000000000007,68.6,0,1,1,1,0,32985000.0,31602000.0
2016-12-24 18:00:00,30026000.0,18,5,12,12.906000000000006,77.0,0,1,0,1,0,33432000.0,32245000.0
2016-12-24 19:00:00,28886000.0,19,5,12,11.624000000000024,81.4,0,1,0,1,0,33369000.0,32485000.0
2016-12-24 20:00:00,27120000.0,20,5,12,10.504000000000019,86.0,0,1,0,1,0,32678000.0,32139000.0
2016-12-24 21:00:00,24869000.0,21,5,12,9.494000000000028,88.6,0,1,0,1,0,30819000.0,30423000.0
2016-12-24 22:00:00,23761000.0,22,5,12,8.844000000000051,93.6,0,1,0,0,0,28420000.0,28390000.0
2016-12-24 23:00:00,22962000.0,23,5,12,8.031999999999982,94.4,0,1,0,0,0,25917000.0,25996000.0
2016-12-25 00:00:00,21851000.0,0,6,12,7.492000000000019,95.8,0,1,0,0,0,23687000.0,23974000.0
2016-12-25 01:00:00,20370000.0,1,6,12,7.146000000000015,94.4,0,1,0,0,0,22110000.0,22487000.0
2016-12-25 02:00:00,19196000.0,2,6,12,7.100000000000023,93.4,0,1,0,0,0,21269000.0,21691000.0
2016-12-25 03:00:00,18512000.0,3,6,12,7.108000000000004,90.8,0,1,0,0,0,20773000.0,21213000.0
2016-12-25 04:00:00,18380000.0,4,6,12,6.831999999999994,94.6,0,1,0,0,0,20698000.0,21174000.0
2016-12-25 05:00:00,18545000.0,5,6,12,6.980000000000018,95.8,0,1,0,0,0,21166000.0,21728000.0
2016-12-25 06:00:00,18946000.0,6,6,12,6.125000000000057,96.66666666666667,0,1,0,0,0,22453000.0,22501000.0
2016-12-25 07:00:00,19109000.0,7,6,12,6.055000000000007,96.66666666666667,0,1,0,0,0,23980000.0,23383000.0
2016-12-25 08:00:00,20404000.0,8,6,12,6.7239999999999895,94.6,0,1,0,0,0,26541000.0,25478000.0
2016-12-25 09:00:00,22488000.0,9,6,12,7.624000000000024,92.2,0,1,1,0,0,28371000.0,27931000.0
2016-12-25 10:00:00,23715000.0,10,6,12,8.740000000000009,89.83333333333333,0,1,1,0,0,28470000.0,28944000.0
2016-12-25 11:00:00,23990000.0,11,6,12,10.766666666666708,82.66666666666667,0,1,1,0,0,27822000.0,29075000.0
2016-12-25 12:00:00,24026000.0,12,6,12,12.884000000000015,75.4,0,1,1,0,0,27520000.0,29471000.0
2016-12-25 13:00:00,23267000.0,13,6,12,14.362000000000023,66.2,0,1,1,0,0,26986000.0,29443000.0
2016-12-25 14:00:00,21636000.0,14,6,12,15.150000000000034,59.0,0,1,1,0,0,26131000.0,28229000.0
2016-12-25 15:00:00,21237000.0,15,6,12,15.614000000000033,56.6,0,1,1,0,0,25856000.0,27485000.0
2016-12-25 16:00:00,21856000.0,16,6,12,15.067999999999984,58.6,0,1,1,0,0,26502000.0,27965000.0
2016-12-25 17:00:00,24511000.0,17,6,12,14.031999999999982,64.8,0,1,1,1,0,29464000.0,30397000.0
2016-12-25 18:00:00,25670000.0,18,6,12,12.064000000000021,76.2,0,1,0,1,0,30026000.0,31435000.0
2016-12-25 19:00:00,26483000.0,19,6,12,10.281999999999982,82.6,0,1,0,1,0,28886000.0,32441000.0
2016-12-25 20:00:00,26911000.0,20,6,12,9.163999999999987,85.6,0,1,0,1,0,27120000.0,32529000.0
2016-12-25 21:00:00,26663000.0,21,6,12,8.322000000000003,90.8,0,1,0,1,0,24869000.0,31290000.0
2016-12-25 22:00:00,24985000.0,22,6,12,8.153999999999996,90.8,0,1,0,0,0,23761000.0,28918000.0
2016-12-25 23:00:00,22696000.0,23,6,12,7.344000000000051,91.0,0,1,0,0,0,22962000.0,26213000.0
2016-12-26 00:00:00,20729000.0,0,0,12,7.009999999999991,94.6,1,0,0,0,0,21851000.0,24143000.0
2016-12-26 01:00:00,19511000.0,1,0,12,6.08400000000006,90.0,1,0,0,0,0,20370000.0,23005000.0
2016-12-26 02:00:00,18792000.0,2,0,12,5.59166666666664,93.66666666666667,1,0,0,0,0,19196000.0,22404000.0
2016-12-26 03:00:00,18574000.0,3,0,12,5.293999999999983,92.4,1,0,0,0,0,18512000.0,22479000.0
2016-12-26 04:00:00,18853000.0,4,0,12,5.036000000000001,97.2,1,0,0,0,0,18380000.0,23089000.0
2016-12-26 05:00:00,19817000.0,5,0,12,4.990000000000009,94.2,1,0,0,0,0,18545000.0,26029000.0
2016-12-26 06:00:00,21274000.0,6,0,12,4.951999999999998,95.6,1,0,0,0,0,18946000.0,30994000.0
2016-12-26 07:00:00,22442000.0,7,0,12,5.218000000000018,95.6,1,0,0,0,0,19109000.0,34523000.0
2016-12-26 08:00:00,24316000.0,8,0,12,5.348000000000013,97.0,1,0,0,0,0,20404000.0,35861000.0
2016-12-26 09:00:00,26125000.0,9,0,12,6.76400000000001,94.2,1,0,1,0,0,22488000.0,36660000.0
2016-12-26 10:00:00,26895000.0,10,0,12,9.519999999999982,80.8,1,0,1,0,0,23715000.0,36635000.0
2016-12-26 11:00:00,26690000.0,11,0,12,12.036000000000058,71.8,1,0,1,0,0,23990000.0,36446000.0
2016-12-26 12:00:00,26985000.0,12,0,12,13.576000000000022,68.0,1,0,1,0,0,24026000.0,36469000.0
2016-12-26 13:00:00,26434000.0,13,0,12,14.728000000000009,60.0,1,0,1,0,0,23267000.0,35523000.0
2016-12-26 14:00:00,25394000.0,14,0,12,15.222000000000037,72.0,1,0,1,0,0,21636000.0,35023000.0
2016-12-26 15:00:00,24851000.0,15,0,12,15.182000000000016,63.4,1,0,1,0,0,21237000.0,35153000.0
2016-12-26 16:00:00,25216000.0,16,0,12,14.358000000000004,68.8,1,0,1,0,0,21856000.0,35883000.0
2016-12-26 17:00:00,27775000.0,17,0,12,14.310000000000002,76.0,1,0,1,1,0,24511000.0,37505000.0
2016-12-26 18:00:00,28829000.0,18,0,12,12.76400000000001,81.2,1,0,0,1,0,25670000.0,37749000.0
2016-12-26 19:00:00,29574000.0,19,0,12,10.700000000000045,85.2,1,0,0,1,0,26483000.0,37697000.0
2016-12-26 20:00:00,29929000.0,20,0,12,9.79600000000005,88.6,1,0,0,1,0,26911000.0,36734000.0
2016-12-26 21:00:00,28842000.0,21,0,12,8.670000000000016,91.8,1,0,0,1,0,26663000.0,34068000.0
2016-12-26 22:00:00,26449000.0,22,0,12,8.348000000000013,93.4,1,0,0,0,0,24985000.0,30621000.0
2016-12-26 23:00:00,24118000.0,23,0,12,7.569999999999993,93.2,1,0,0,0,0,22696000.0,28068000.0
2016-12-27 00:00:00,21924000.0,0,1,12,7.024000000000001,90.6,0,0,0,0,0,20729000.0,25800000.0
2016-12-27 01:00:00,20676000.0,1,1,12,6.213999999999999,92.0,0,0,0,0,0,19511000.0,24405000.0
2016-12-27 02:00:00,20126000.0,2,1,12,5.898000000000025,92.6,0,0,0,0,0,18792000.0,23822000.0
2016-12-27 03:00:00,20122000.0,3,1,12,5.663999999999987,90.0,0,0,0,0,0,18574000.0,23605000.0
2016-12-27 04:00:00,20660000.0,4,1,12,5.508000000000038,87.8,0,0,0,0,0,18853000.0,24338000.0
2016-12-27 05:00:00,22713000.0,5,1,12,5.183999999999969,86.8,0,0,0,0,0,19817000.0,26918000.0
2016-12-27 06:00:00,26071000.0,6,1,12,5.117999999999995,88.2,0,0,0,0,0,21274000.0,31609000.0
2016-12-27 07:00:00,29067000.0,7,1,12,4.961999999999989,93.2,0,0,0,0,0,22442000.0,34613000.0
2016-12-27 08:00:00,31446000.0,8,1,12,5.319999999999993,93.2,0,0,0,0,0,24316000.0,35888000.0
2016-12-27 09:00:00,32662000.0,9,1,12,7.0020000000000095,89.4,0,0,1,0,0,26125000.0,36408000.0
2016-12-27 10:00:00,32555000.0,10,1,12,9.394000000000005,79.8,0,0,1,0,0,26895000.0,36104000.0
2016-12-27 11:00:00,32038000.0,11,1,12,11.488000000000056,71.0,0,0,1,0,0,26690000.0,35720000.0
2016-12-27 12:00:00,31950000.0,12,1,12,13.281999999999982,63.8,0,0,1,0,0,26985000.0,35394000.0
2016-12-27 13:00:00,31012000.0,13,1,12,14.354000000000042,61.2,0,0,1,0,0,26434000.0,34368000.0
2016-12-27 14:00:00,30070000.0,14,1,12,15.420000000000016,65.0,0,0,1,0,0,25394000.0,33914000.0
2016-12-27 15:00:00,29807000.0,15,1,12,15.620000000000005,54.2,0,0,1,0,0,24851000.0,33856000.0
2016-12-27 16:00:00,30546000.0,16,1,12,15.02600000000001,57.6,0,0,1,0,0,25216000.0,34817000.0
2016-12-27 17:00:00,32767000.0,17,1,12,14.100000000000023,62.4,0,0,1,1,0,27775000.0,36739000.0
2016-12-27 18:00:00,33216000.0,18,1,12,11.819999999999993,79.6,0,0,0,1,0,28829000.0,37242000.0
2016-12-27 19:00:00,33347000.0,19,1,12,10.420000000000016,81.4,0,0,0,1,0,29574000.0,37440000.0
2016-12-27 20:00:00,32974000.0,20,1,12,9.156000000000006,81.2,0,0,0,1,0,29929000.0,36712000.0
2016-12-27 21:00:00,30865000.0,21,1,12,8.120000000000005,88.4,0,0,0,1,0,28842000.0,34113000.0
2016-12-27 22:00:00,28092000.0,22,1,12,7.220000000000027,89.6,0,0,0,0,0,26449000.0,30890000.0
2016-12-27 23:00:00,25407000.0,23,1,12,6.829999999999984,91.0,0,0,0,0,0,24118000.0,28076000.0
2016-12-28 00:00:00,22992000.0,0,2,12,6.248000000000047,89.8,0,0,0,0,0,21924000.0,25678000.0
2016-12-28 01:00:00,21601000.0,1,2,12,5.711999999999989,92.4,0,0,0,0,0,20676000.0,24346000.0
2016-12-28 02:00:00,20961000.0,2,2,12,5.432000000000016,93.8,0,0,0,0,0,20126000.0,23808000.0
2016-12-28 03:00:00,20807000.0,3,2,12,5.382000000000005,88.6,0,0,0,0,0,20122000.0,23615000.0
2016-12-28 04:00:00,21291000.0,4,2,12,5.146000000000015,88.2,0,0,0,0,0,20660000.0,24361000.0
2016-12-28 05:00:00,23242000.0,5,2,12,5.403999999999996,87.2,0,0,0,0,0,22713000.0,26760000.0
2016-12-28 06:00:00,26509000.0,6,2,12,5.48599999999999,83.6,0,0,0,0,0,26071000.0,31516000.0
2016-12-28 07:00:00,29384000.0,7,2,12,5.508000000000038,83.6,0,0,0,0,0,29067000.0,34752000.0
2016-12-28 08:00:00,31589000.0,8,2,12,6.006000000000029,85.0,0,0,0,0,0,31446000.0,35620000.0
2016-12-28 09:00:00,32653000.0,9,2,12,7.271999999999991,80.6,0,0,1,0,0,32662000.0,35877000.0
2016-12-28 10:00:00,32668000.0,10,2,12,9.372000000000014,74.8,0,0,1,0,0,32555000.0,35544000.0
2016-12-28 11:00:00,32157000.0,11,2,12,12.177999999999997,62.0,0,0,1,0,0,32038000.0,34991000.0
2016-12-28 12:00:00,32099000.0,12,2,12,13.996000000000038,55.8,0,0,1,0,0,31950000.0,34681000.0
